8000,0.00067178,-0.03338,0.0022897,-0.046462,-0.049415,-0.047715,0.15504
8100,0.00067178,-0.033562,-0.0053543,-0.04166,-0.05632,-0.039742,0.15504
8200,0.00067178,-0.032503,-0.0062329,-0.037772,-0.061031,-0.034091,0.15504
8300,0.00067178,-0.033891,-0.001829,-0.036965,-0.060772,-0.034783,0.15504
8400,0.00067178,-0.040174,0.0011934,-0.036698,-0.057811,-0.037576,0.15504
8500,0.00067178,-0.04184,-0.0012377,-0.034782,-0.049884,-0.033332,0.15504
8600,0.00067178,-0.037391,-0.0062399,-0.033353,-0.042828,-0.030361,0.15504
8700,0.00067178,-0.033194,-0.0066571,-0.033934,-0.040823,-0.032879,0.15504
8800,0.00067178,-0.034252,0.001651,-0.034137,-0.043639,-0.035442,0.15504
8900,0.00067178,-0.036348,0.013924,-0.032493,-0.046813,-0.030638,0.15504
9000,0.00067178,-0.038829,0.018844,-0.031261,-0.053933,-0.029353,0.15504
9100,0.00067178,-0.041698,0.010839,-0.030767,-0.05704,-0.031307,0.15504
9200,0.00067178,-0.03862,-0.0019121,-0.028486,-0.04872,-0.027716,0.15504
9300,0.00067178,-0.034035,-0.007073,-0.025272,-0.03422,-0.021891,0.15504
9400,0.00067178,-0.033899,-0.003858,-0.025023,-0.034372,-0.023026,0.15504
9500,0.00067178,-0.037179,-0.0016261,-0.028029,-0.044219,-0.028859,0.15504
9600,0.00067178,-0.037039,-0.0049828,-0.031214,-0.050372,-0.031067,0.15504
9700,0.00067178,-0.03564,-0.0084268,-0.03357,-0.049915,-0.03267,0.15504
9800,0.00067178,-0.03724,-0.0058876,-0.035556,-0.05476,-0.035398,0.15504
9900,0.00067178,-0.035359,0.0012041,-0.036395,-0.057266,-0.035467,0.15504
10000,0.00067178,-0.033659,0.0068346,-0.036298,-0.054024,-0.033213,0.15504
10100,0.00067178,-0.035895,0.007166,-0.037443,-0.048823,-0.035224,0.15504
10200,0.00067178,-0.037281,0.0031768,-0.039857,-0.049691,-0.039986,0.15504
10300,0.00067178,-0.036637,-0.0010955,-0.040874,-0.052515,-0.040921,0.15504
10400,0.00067178,-0.034377,-0.0017148,-0.039865,-0.054013,-0.03762,0.15504
10500,0.00067178,-0.036534,0.0023282,-0.039163,-0.056985,-0.036646,0.15504
10600,0.00067178,-0.039965,0.0079463,-0.03968,-0.061074,-0.038886,0.15504
10700,0.00067178,-0.044979,0.0097468,-0.039985,-0.060906,-0.039454,0.15504
10800,0.00067178,-0.04438,0.0043582,-0.039596,-0.05873,-0.037841,0.15504
10900,0.00067178,-0.041162,-0.0056606,-0.039089,-0.05775,-0.038351,0.15504
11000,0.00067178,-0.038364,-0.013628,-0.037642,-0.0594,-0.038121,0.15504
11100,0.00067178,-0.037052,-0.015876,-0.034664,-0.058896,-0.033615,0.15504
11200,0.00067178,-0.038919,-0.015583,-0.032338,-0.058277,-0.028941,0.15504
11300,0.00067178,-0.038339,-0.017072,-0.032899,-0.058362,-0.030372,0.15504
11400,0.00067178,-0.038637,-0.019314,-0.034891,-0.059196,-0.034651,0.15504
11500,0.00067178,-0.038596,-0.019439,-0.035871,-0.053192,-0.035448,0.15504
11600,0.00067178,-0.036061,-0.019707,-0.0369,-0.045074,-0.033931,0.15504
11700,0.00067178,-0.037469,-0.024035,-0.039963,-0.04398,-0.03803,0.15504
11800,0.00067178,-0.040547,-0.029458,-0.043009,-0.055146,-0.043897,0.15504
11900,0.00067178,-0.040114,-0.029247,-0.043001,-0.06486,-0.042441,0.15504
12000,0.00067178,-0.034885,-0.023934,-0.040896,-0.063905,-0.039,0.15504
12100,0.00067178,-0.035796,-0.020977,-0.038732,-0.053678,-0.037846,0.15504
12200,0.00067178,-0.03684,-0.023564,-0.036258,-0.048097,-0.035089,0.15504
12300,0.00067178,-0.037582,-0.027446,-0.033812,-0.042252,-0.031004,0.15504
12400,0.00067178,-0.03532,-0.02882,-0.033353,-0.036378,-0.031699,0.15504
12500,0.00067178,-0.034318,-0.028417,-0.034639,-0.030397,-0.035479,0.15504
12600,0.00067178,-0.031068,-0.027671,-0.03507,-0.039732,-0.035584,0.15504
12700,0.00067178,-0.023381,-0.026746,-0.033692,-0.040171,-0.030609,0.15504
12800,0.00067178,-0.021259,-0.025898,-0.03186,-0.027711,-0.03043,0.15504
12900,0.00067178,-0.024232,-0.024713,-0.030236,-0.026254,-0.030289,0.15504
13000,0.00067178,-0.023283,-0.021601,-0.029356,-0.039443,-0.028616,0.15504
13100,0.00067178,-0.017984,-0.017113,-0.030013,-0.038752,-0.026145,0.15504
13200,0.00067178,-0.023426,-0.014694,-0.032049,-0.024806,-0.031363,0.15504
13300,0.00067178,-0.029482,-0.01554,-0.034178,-0.027145,-0.033531,0.15504
13400,0.00067178,-0.034074,-0.016443,-0.035506,-0.03683,-0.036846,0.15504
13500,0.00067178,-0.03318,-0.015248,-0.034957,-0.038506,-0.035198,0.15504
13600,0.00067178,-0.031147,-0.014543,-0.033034,-0.031481,-0.031171,0.15504
13700,0.00067178,-0.031967,-0.016549,-0.032157,-0.033427,-0.028071,0.15504
13800,0.00067178,-0.03814,-0.018341,-0.032717,-0.045535,-0.032982,0.15504
13900,0.00067178,-0.040226,-0.016857,-0.031267,-0.051817,-0.032499,0.15504
14000,0.00067178,-0.035355,-0.015763,-0.027371,-0.038988,-0.024633,0.15504
14100,0.00067178,-0.033576,-0.021303,-0.02592,-0.024017,-0.022624,0.15504
14200,0.00067178,-0.036012,-0.032045,-0.028766,-0.023028,-0.029644,0.15504
14300,0.00067178,-0.041286,-0.038532,-0.030685,-0.030724,-0.033826,0.15504
14400,0.00067178,-0.039285,-0.035269,-0.028343,-0.032697,-0.026682,0.15504
14500,0.00067178,-0.037166,-0.028028,-0.025724,-0.035623,-0.022792,0.15504
14600,0.00067178,-0.034897,-0.025604,-0.025901,-0.041733,-0.024223,0.15504
14700,0.00067178,-0.038081,-0.027873,-0.026118,-0.042122,-0.027435,0.15504
14800,0.00067178,-0.039082,-0.028154,-0.023791,-0.035119,-0.021902,0.15504
14900,0.00067178,-0.04018,-0.024175,-0.021511,-0.037807,-0.01908,0.15504
15000,0.00067178,-0.041481,-0.020436,-0.021544,-0.044079,-0.02076,0.15504
15100,0.00067178,-0.046174,-0.021005,-0.021803,-0.052367,-0.023009,0.15504
15200,0.00067178,-0.04642,-0.026,-0.019505,-0.054064,-0.018578,0.15504
15300,0.00067178,-0.043118,-0.033753,-0.015394,-0.049329,-0.015324,0.15504
15400,0.00067178,-0.033684,-0.041605,-0.011756,-0.03255,-0.012115,0.15504
15500,0.00067178,-0.029949,-0.046046,-0.008654,-0.017981,-0.009201,0.15504
15600,0.00067178,-0.026723,-0.045541,-0.0033049,-0.01944,-0.0067858,0.15504
15700,0.00067178,-0.0034348,-0.042272,0.0051808,-0.015519,0.0065448,0.15504
15800,0.00067178,0.018669,-0.039232,0.01163,0.020955,0.016936,0.15504
15900,0.00067178,0.012488,-0.037166,0.011722,0.035086,0.016679,0.15504
16000,0.00067178,-0.016239,-0.03471,0.0079229,0.0050735,0.0060473,0.15504
16100,0.00067178,-0.0090333,-0.030859,0.0047122,-0.012164,0.0043122,0.15504
16200,0.00067178,-0.0023611,-0.027976,0.0020393,0.010702,0.00066489,0.15504
16300,0.00067178,-0.0084634,-0.031289,-0.00044571,0.0036033,-0.0015491,0.15504
16400,0.00067178,-0.021793,-0.042386,-0.0018589,-0.019811,-0.0022416,0.15504
16500,0.00067178,-0.019411,-0.05388,-0.0023913,-0.028069,-0.0013502,0.15504
16600,0.00067178,-0.021687,-0.055908,-0.0033935,-0.024714,-0.0020224,0.15504
16700,0.00067178,-0.026597,-0.04826,-0.0051347,-0.035137,-0.0033583,0.15504
16800,0.00067178,-0.028902,-0.041459,-0.0077494,-0.043057,-0.0067188,0.15504
16900,0.00067178,-0.032179,-0.043811,-0.011158,-0.050833,-0.012123,0.15504
17000,0.00067178,-0.034236,-0.051508,-0.013645,-0.054993,-0.015813,0.15504
17100,0.00067178,-0.0341,-0.054117,-0.013566,-0.050939,-0.014105,0.15504
17200,0.00067178,-0.032646,-0.047684,-0.011572,-0.037005,-0.01092,0.15504
17300,0.00067178,-0.033543,-0.039018,-0.0097411,-0.035487,-0.0078142,0.15504
17400,0.00067178,-0.036253,-0.036169,-0.0099156,-0.048845,-0.0079223,0.15504
17500,0.00067178,-0.040146,-0.038518,-0.012301,-0.063102,-0.011733,0.15504
17600,0.00067178,-0.043255,-0.039816,-0.014811,-0.063306,-0.01613,0.15504
17700,0.00067178,-0.044866,-0.038524,-0.015407,-0.06054,-0.015223,0.15504
17800,0.00067178,-0.044489,-0.038936,-0.014617,-0.060563,-0.013826,0.15504
17900,0.00067178,-0.044514,-0.043839,-0.013438,-0.062694,-0.0132,0.15504
18000,0.00067178,-0.043574,-0.051851,-0.012212,-0.056254,-0.011524,0.15504
18100,0.00067178,-0.046554,-0.061647,-0.012335,-0.045207,-0.0096768,0.15504
18200,0.00067178,-0.057269,-0.073887,-0.015239,-0.046221,-0.013914,0.081798
18300,0.00067178,-0.068676,-0.088634,-0.019007,-0.057711,-0.020763,-0.027534
18400,0.00067178,-0.071542,-0.10316,-0.020313,-0.06475,-0.021355,-0.10078
18500,0.00067178,-0.070292,-0.11343,-0.019582,-0.058777,-0.017183,-0.10078
18600,0.00067178,-0.071865,-0.11763,-0.01954,-0.050875,-0.017764,-0.10078
18700,0.00067178,-0.074029,-0.1182,-0.019389,-0.048343,-0.021903,-0.10078
18800,0.00067178,-0.072439,-0.11882,-0.016231,-0.051081,-0.017961,-0.10078
18900,0.00067178,-0.067118,-0.11988,-0.011528,-0.049431,-0.0089264,-0.10078
19000,0.00067178,-0.065381,-0.11869,-0.0091771,-0.046968,-0.0063702,-0.10078
19100,0.00067178,-0.068463,-0.11458,-0.0089288,-0.048623,-0.0093219,-0.10078
19200,0.00067178,-0.069882,-0.111,-0.0079598,-0.049634,-0.0083965,-0.10078
19300,0.00067178,-0.066821,-0.111,-0.0063375,-0.045275,-0.0053246,-0.10078
19400,0.00067178,-0.063664,-0.11301,-0.0057267,-0.046919,-0.0054697,-0.10078
19500,0.00067178,-0.060622,-0.11347,-0.0063736,-0.04761,-0.0059828,-0.10078
19600,0.00067178,-0.06297,-0.11173,-0.0081659,-0.047905,-0.0072717,-0.10078
19700,0.00067178,-0.067106,-0.10977,-0.011078,-0.049666,-0.0092881,-0.10078
19800,0.00067178,-0.071096,-0.10874,-0.014641,-0.051354,-0.014394,-0.10078
19900,0.00067178,-0.071045,-0.10831,-0.018143,-0.049817,-0.016621,-0.10078
20000,0.00067178,-0.074645,-0.10834,-0.021002,-0.053503,-0.021293,-0.10078
20100,0.00067178,-0.076127,-0.10855,-0.021865,-0.055004,-0.023229,-0.10078
20200,0.00067178,-0.074708,-0.10761,-0.020861,-0.050835,-0.020154,-0.10078
20300,0.00067178,-0.074612,-0.10564,-0.020273,-0.047264,-0.01784,-0.10078
20400,0.00067178,-0.076388,-0.10593,-0.020896,-0.051572,-0.020232,-0.10078
20500,0.00067178,-0.077284,-0.11043,-0.020534,-0.056118,-0.021719,-0.10078
20600,0.00067178,-0.073534,-0.115,-0.017147,-0.049528,-0.017805,-0.10078
20700,0.00067178,-0.062758,-0.11416,-0.011141,-0.04421,-0.010125,-0.10078
20800,0.00067178,-0.058193,-0.10871,-0.0051548,-0.034928,-0.0029883,-0.10078
20900,0.00067178,-0.062541,-0.10459,-0.0030869,-0.032498,-0.00026976,-0.10078
21000,0.00067178,-0.072071,-0.1051,-0.0063938,-0.032937,-0.0062409,-0.10078
21100,0.00067178,-0.075164,-0.1082,-0.011031,-0.050222,-0.0128,-0.10078
21200,0.00067178,-0.076973,-0.11156,-0.012387,-0.045659,-0.013954,-0.10078
21300,0.00067178,-0.076573,-0.1161,-0.011051,-0.032032,-0.0096288,-0.10078
21400,0.00067178,-0.07573,-0.12244,-0.010414,-0.024886,-0.0086435,-0.10078
21500,0.00067178,-0.076095,-0.1271,-0.011133,-0.041231,-0.010595,-0.10078
21600,0.00067178,-0.078167,-0.12581,-0.011712,-0.048159,-0.012579,-0.10078
21700,0.00067178,-0.077384,-0.1184,-0.011936,-0.046909,-0.011935,-0.10078
21800,0.00067178,-0.072826,-0.10793,-0.013976,-0.043796,-0.012879,-0.10078
21900,0.00067178,-0.070975,-0.097995,-0.019513,-0.04169,-0.017701,-0.10078
22000,0.00067178,-0.076972,-0.092587,-0.025577,-0.030074,-0.027839,-0.10078
22100,0.00067178,-0.078099,-0.093991,-0.026678,-0.026813,-0.026654,-0.10078
22200,0.00067178,-0.076697,-0.098567,-0.023429,-0.031609,-0.021235,-0.10078
22300,0.00067178,-0.07604,-0.099057,-0.020558,-0.040155,-0.019631,-0.10078
22400,0.00067178,-0.078117,-0.093414,-0.018906,-0.035862,-0.021093,-0.10078
22500,0.00067178,-0.07748,-0.087808,-0.015422,-0.033175,-0.015871,-0.10078
22600,0.00067178,-0.069263,-0.087945,-0.0089699,-0.033859,-0.0080878,-0.10078
22700,0.00067178,-0.05441,-0.09032,-0.0012206,-0.033905,-0.00022244,-0.10078
22800,0.00067178,-0.040902,-0.086211,0.0047959,-0.028557,0.011794,-0.10078
22900,0.00067178,-0.046807,-0.075984,0.012866,0.0023666,0.0062748,-0.10078
23000,0.00067178,-0.030335,-0.073101,0.043589,0.038772,0.011273,-0.027534
23100,-0.021408,0.13299,-0.087742,0.1122,0.099938,0.090472,0.081798
23200,-0.04713,0.35849,-0.1087,0.19617,0.18717,0.20064,0.15504
23300,-0.052118,0.48447,-0.11198,0.25676,0.24513,0.2706,0.15504
23400,-0.041704,0.4353,-0.088414,0.28251,0.20566,0.28086,0.15504
23500,-0.03969,0.37918,-0.056346,0.28828,0.14755,0.28351,0.15504
23600,-0.12395,0.37305,-0.042685,0.28542,0.13229,0.27226,0.15504
23700,-0.25214,0.38852,-0.0552,0.28015,0.16573,0.26711,0.15504
23800,-0.31187,0.36744,-0.078157,0.27885,0.14673,0.27035,0.15504
23900,-0.3261,0.37219,-0.093188,0.28217,0.12367,0.27717,0.15504
24000,-0.31395,0.39916,-0.097859,0.28205,0.10927,0.27745,0.15504
24100,-0.35853,0.4284,-0.10156,0.27341,0.13371,0.26011,0.15504
24200,-0.28148,0.44994,-0.11049,0.26578,0.21061,0.24546,0.15504
24300,-0.18958,0.42673,-0.11692,0.27096,0.26143,0.25848,0.15504
24400,-0.17768,0.4232,-0.099161,0.27952,0.19453,0.28753,0.15504
24500,-0.40841,0.42777,-0.039638,0.26921,0.0783,0.27237,0.15504
24600,-0.45938,0.44356,0.047764,0.24319,0.081266,0.22475,0.15504
24700,0.70387,0.45942,0.12241,0.23207,0.10725,0.20788,0.15504
24800,1.2094,0.53022,0.15907,0.24831,0.096119,0.24105,0.15504
24900,0.71316,0.56169,0.16962,0.27011,0.092846,0.27167,0.15504
25000,-0.14801,0.55438,0.17442,0.27677,0.1339,0.27347,0.15504
25100,0.030359,0.56935,0.17533,0.2711,0.17517,0.26415,0.15504
25200,-0.051308,0.51986,0.16688,0.26331,0.23293,0.24996,0.15504
25300,-0.20946,0.45315,0.15341,0.25535,0.23055,0.25106,0.15504
25400,-0.36035,0.36831,0.14305,0.24428,0.23747,0.24093,0.15504
25500,-0.35725,0.32061,0.13796,0.23379,0.26679,0.22465,0.15504
25600,-0.20661,0.29728,0.13734,0.23024,0.28246,0.21311,0.15504
25700,-0.15887,0.30994,0.13971,0.2318,0.18202,0.22196,0.15504
25800,-0.15433,0.30461,0.13979,0.23089,0.077171,0.22253,0.15504
25900,-0.20029,0.28825,0.13281,0.22941,0.028203,0.21573,0.15504
26000,-0.15563,0.3424,0.12248,0.23607,0.036567,0.22202,0.15504
26100,-0.10019,0.40865,0.1163,0.24848,0.072248,0.24434,0.15504
26200,0.13453,0.46828,0.11506,0.25192,0.1235,0.26138,0.15504
26300,0.17412,0.44559,0.11757,0.24456,0.19143,0.23405,0.15504
26400,-0.039691,0.45053,0.13091,0.24668,0.22693,0.21835,0.15504
26500,-0.34929,0.41936,0.15997,0.26445,0.21609,0.24952,0.15504
26600,-0.83766,0.36138,0.18895,0.26964,0.143,0.28487,0.15504
26700,-1.3956,0.22328,0.19452,0.23678,0.071558,0.24126,0.15504
26800,-1.7624,0.10723,0.17881,0.18066,0.0045082,0.16616,0.15504
26900,-1.5947,0.0065214,0.16991,0.13385,-0.020154,0.11856,0.15504
27000,-1.1679,-0.015623,0.18339,0.11212,-0.0037464,0.10161,0.15504
27100,-0.40405,0.034688,0.20319,0.11483,0.069198,0.10477,0.15504
27200,0.7525,0.13496,0.20645,0.13953,0.14002,0.12298,0.15504
27300,1.4421,0.23924,0.19179,0.18256,0.15898,0.16933,0.15504
27400,1.1819,0.33875,0.17427,0.23207,0.11331,0.22647,0.15504
27500,0.55497,0.39063,0.16635,0.27053,0.093253,0.27847,0.15504
27600,0.29645,0.35767,0.17091,0.28576,0.073615,0.29015,0.15504
27700,0.14908,0.27563,0.18365,0.28321,0.037975,0.27103,0.15504
27800,0.00067178,0.23615,0.19626,0.28057,-0.027877,0.26374,0.15504
27900,0.00067178,0.22409,0.20018,0.28848,-0.049369,0.27491,0.15504
28000,0.0080936,0.22213,0.18771,0.30412,-0.05528,0.29548,0.15504
28100,0.019172,0.2294,0.15275,0.31825,-0.051225,0.31214,0.15504
28200,0.041438,0.25168,0.099179,0.32472,-0.04113,0.31874,0.15504
28300,0.048752,0.25587,0.045712,0.32456,-0.036115,0.31417,0.15504
28400,0.041438,0.23091,0.011615,0.32226,-0.042859,0.30997,0.15504
28500,0.041438,0.20977,-0.0014439,0.31687,-0.053285,0.3123,0.15504
28600,0.048752,0.22596,-0.0045551,0.30352,-0.055633,0.29613,0.15504
28700,0.041438,0.22976,-0.0049101,0.28529,-0.050297,0.27173,0.15504
28800,0.026594,0.21191,-0.0028483,0.26995,-0.050507,0.2605,0.15504
28900,0.019172,0.18676,-0.00056288,0.25886,-0.030054,0.25256,0.15504
29000,0.015515,0.17933,-0.0015843,0.25117,-0.015722,0.23838,0.15504
29100,0.026594,0.16846,-0.0046329,0.25074,-0.020939,0.23435,0.15504
29200,0.037673,0.17565,-0.0072501,0.25856,-0.045967,0.25115,0.15504
29300,0.034043,0.17419,-0.011947,0.26758,-0.047509,0.26183,0.15504
29400,0.034082,0.17935,-0.019726,0.27297,-0.051696,0.26448,0.15504
29500,0.030317,0.19107,-0.022644,0.27563,-0.058801,0.26565,0.15504
29600,0.015542,0.20497,-0.013843,0.27639,-0.061984,0.26889,0.15504
29700,0.0080936,0.19911,0.00022254,0.2742,-0.059436,0.26698,0.15504
29800,0.019172,0.18173,0.0068974,0.27097,-0.059279,0.25967,0.15504
29900,0.026594,0.18147,0.0026591,0.27149,-0.060563,0.25967,0.15504
30000,0.019172,0.20458,-0.005804,0.27633,-0.058167,0.26801,0.15504
30100,0.0080936,0.21786,-0.011402,0.28084,-0.055225,0.27418,0.15504
30200,0.00067178,0.19755,-0.012328,0.28213,-0.058564,0.27319,0.15504
30300,0.0080936,0.18232,-0.011039,0.28248,-0.064844,0.272,0.15504
30400,0.01175,0.19147,-0.011224,0.28437,-0.066148,0.2744,0.15504
30500,0.015515,0.20487,-0.014509,0.287,-0.065393,0.27856,0.15504
30600,0.01175,0.20954,-0.018665,0.28985,-0.064865,0.27849,0.15504
30700,0.030386,0.23947,-0.020298,0.29433,-0.055357,0.28236,0.15504
30800,0.12282,0.29817,-0.018968,0.29747,-0.031295,0.29346,0.15504
30900,0.16305,0.29655,-0.016646,0.29491,-0.0025722,0.28633,0.15504
31000,0.15261,0.28737,-0.014139,0.29357,0.017469,0.27699,0.15504
31100,0.12106,0.34226,-0.011188,0.30302,0.019481,0.28857,0.15504
31200,0.10545,0.39909,-0.0095267,0.3183,0.00039281,0.31582,0.15504
31300,0.050889,0.42585,-0.011967,0.32752,-0.015314,0.31919,0.15504
31400,0.022829,0.42372,-0.018244,0.33051,0.018899,0.31662,0.15504
31500,0.015515,0.38175,-0.024886,0.33149,0.059003,0.3211,0.15504
31600,0.00067178,0.30038,-0.029066,0.32989,0.075878,0.32507,0.15504
31700,0.00067178,0.26945,-0.029893,0.32776,0.14541,0.31687,0.15504
31800,0.00067178,0.25868,-0.028044,0.3302,0.17958,0.31516,0.15504
31900,0.00067178,0.24715,-0.027108,0.33326,0.10544,0.32639,0.15504
32000,0.00067178,0.27247,-0.032177,0.32924,0.096172,0.32037,0.15504
32100,0.00067178,0.27821,-0.043238,0.32123,0.15396,0.30592,0.15504
32200,0.00067178,0.25394,-0.053208,0.31597,0.11373,0.30037,0.15504
32300,0.00067178,0.22286,-0.056161,0.31314,-0.0094589,0.30455,0.15504
32400,0.00067178,0.22078,-0.05459,0.31015,-0.045981,0.29881,0.15504
