4.428139256084850217e+02,7.401801194634516889e+01,9.994458352177953486e+01
1.309169796274967013e+01,3.915214249301602081e+02,3.627813821056098220e+01
1.954728969844277628e+02,4.985033426079499463e+01,7.522704166533029024e+01
3.084440301901672115e+02,2.220495339611121608e+02,4.845549731989082431e+01
4.403987983261120007e+02,3.844907129135756350e+02,6.089706426605775391e+01
2.229444366227922814e+01,3.828086320785875500e+02,4.907332883480539465e+01
2.095471610495894765e+02,1.998996433468085456e+02,1.286910524723042748e+01
1.621849728931472612e+02,1.138141378381724067e+01,4.644539983216991175e+01
4.559887808640555562e+01,3.387596660833759188e+02,1.418850088950554067e+01
2.064644041565084649e+02,2.257397192832824544e+02,1.849141668300429231e+01
3.988301774799918320e-01,4.576062012446516292e+02,2.297098630398031105e+01
2.727982216168247191e+02,2.178912863188416793e+02,1.505536829271395582e+01
1.903454339367103785e+02,2.727018540681932564e+02,2.276430479078884872e+01
3.822663435822614133e+02,2.540088053887773469e+02,5.157859289318604823e+01
2.219617646580686596e+02,1.830492727588528510e+02,8.754659153805420146e+01
2.061250261077698838e+02,2.359901345569550131e+02,9.003361149107135475e+00
2.861903745334023483e+02,4.324310360479121300e+02,2.920008850231775455e+01
4.270755633810518930e+02,1.344454185690058239e+02,4.263754773628471639e+01
3.590955594624039691e+02,2.431589907193824729e+02,9.602182479336860865e+01
4.955281597233363868e+02,7.004342498033395259e+01,3.040401528737574210e+01
4.219980322897876590e+02,4.180174589425625413e+02,9.030922363639170669e+01
3.784377182360382363e+01,1.678309307820491938e+02,7.419295165642716938e+01
2.804114873667705297e+02,1.090285195576987149e+02,2.550154560801706083e+01
2.872815423741411678e+02,3.930982127307408973e+02,4.100153410813507548e+01
3.153109738926406749e+02,4.214732453729459394e+02,8.542883739499123408e+01
3.959405073931230277e+02,4.029021290470594181e+02,7.257535094243900176e+01
4.336301370263267927e+02,4.459605216797211256e+02,9.554428749414066147e+01
2.736984283623210672e+02,5.992511390680066086e+01,2.144957339059139301e+01
4.416379934680975339e+02,2.486554449959970157e+02,7.209627158241484324e+01
1.485390391959624026e+02,1.391224740887664382e+02,4.874902152188090554e+01
3.832104822373084971e+02,9.856889178783461603e+01,7.445743531397080517e+01
2.423459659492636717e+02,4.045916334957954632e+02,2.464780810316134918e+01
4.802736780424646668e+02,3.192809901452831127e+02,6.388977771379848036e+01
3.794846030428474819e+02,2.255858999439943489e+02,1.407753418657546973e+01
8.805989132733404290e+01,1.191185130888861607e+02,2.061181951390478417e+01
2.064698227916533924e+01,1.556183935740158688e+02,4.314495554344487260e+01
1.397404985593117601e+02,4.541045427550216829e+01,3.312307621080972098e+01
2.268881976768325615e+02,2.250436985387305242e+02,7.262062347137623419e+01
1.885531537069174988e+02,1.703227587599619426e+02,6.312212515631910748e+01
3.107723583721705154e+02,4.562250190881022860e+01,5.759795238998361810e+01
7.196901601952887972e+01,1.079854431211516612e+02,9.258444941689180041e+01
3.945003459719401917e+02,3.883750971333006419e+02,1.591891799923184081e+00
4.769410735290023808e+02,1.666823759550654529e+02,8.596831942706684515e+01
2.916812190266163611e+02,4.348967192849240746e+02,3.571954543163966633e+01
6.017760302183622656e+01,2.509906282080124242e+02,6.667562310148382210e+01
3.185826359498747138e+02,3.210562981277478798e+02,5.544958729950578658e+01
2.319100320397571977e+02,3.554165454139853750e+02,8.890371341995790999e+01
1.453687332490793835e+02,2.294554761368744380e+02,6.580987561832832000e+01
2.972344341894001118e+01,3.814285313974672249e+02,2.690725856901702429e+01
3.041779993897885674e+02,4.448827649261330066e+02,8.311394646984129508e+01
3.156270046578797519e+02,4.694332453624871277e+02,7.840278690520374028e+01
3.357011558906285131e+02,1.341752253576030682e+02,3.106841837837479403e+01
3.452631231592777681e+02,4.986101167330621706e+02,1.399178929848604547e+01
7.807975807212974928e+01,2.278932250362825016e+02,9.999228318961398543e+01
4.996630845671060683e+02,4.346434283600078174e+02,9.227107575916767246e+01
2.703472469177452240e+02,1.530948189170474620e+02,7.125955696446200704e+01
8.773109351714536785e+01,1.982787021901281719e+02,5.090449368476189562e+01
1.540109661054667072e+02,3.748054534150761015e+02,3.441074038426224035e+01
4.506130413969235633e+02,1.218299868668333801e+02,9.588782241748539548e+01
3.902565693753193727e+02,2.143121203646102231e+02,9.096321644808543283e+01
3.439511444131421314e+01,2.486909486361432897e+01,4.475509689954715320e+00
2.283883838846712422e+02,1.441301993840780540e+02,6.577438171348642015e+01
2.014805927617513532e+02,2.559674265089888365e+02,4.577417844617623643e+01
